v(1),v(2),v(3),v(4)
2.2299213270165232,1.2907333421415714,1.130787827953729,0.9390960847534894
2.477069804664616,1.4824654413910554,1.0938752340087259,0.9051323452955583
2.4732490566748546,1.4458542865078954,1.0316067975536942,1.0041572772877865
2.33706974006627,1.3248964384581836,0.9590450569183704,1.0920162740708865
2.4728291741952804,1.3176413748499192,1.2008624630248415,1.0190604278404432
2.3672406001429294,1.2568318333242428,1.1967893267157,0.9516458109998513
2.3989583962976417,1.3446502881605262,1.0729955893706107,1.0422037958726218
2.2648556470178436,1.3538197297703125,1.1032706884308336,1.1757551427898734
2.449652625058971,1.3554552849089387,1.0562248847331182,1.2403886975717533
2.4421369075897092,1.2375752228651844,1.1528857477469807,0.99060677039406
2.416823557446702,1.2766272930225095,1.0681738873390512,1.0796519686721318
2.4162761891938818,1.251937816069179,0.8778237472626736,1.043175026199388
2.449209225650258,1.202872793639194,1.1150314986549175,1.0488267271174498
2.4500091386918887,1.1609474883381108,1.3424855809437417,1.0730867853464194
2.4028625237858074,1.1616771855620178,1.3100017998404285,1.052692138848729
2.306335535749156,1.3850397880531011,1.2253086952102334,1.1468835243224977
2.31812797043509,1.3382990169610869,1.0707941572948065,1.0587877416448097
2.328571811849995,1.3623308779358876,1.100556157302524,1.1365866648939356
2.204905582141846,1.4143260504769348,1.070234224803983,0.9997472653552207
2.3798989687058087,1.5354700669346544,1.1029147823937404,1.0152925485021187
2.3248683668731287,1.4356117055830029,1.150552888047734,0.8916275592886854
2.1993157425552328,1.4270860641481704,1.0571280486124006,0.8450045554318324
2.1987429241110177,1.302251330242937,1.0782829466936499,0.8479237987596945
2.1606435355584357,1.2781705270005335,1.0585356512866606,1.0110537096421732
2.4143271129557338,1.2868396593713565,1.1091862883825696,0.9998396999017312
2.388291851998595,1.177154702087546,1.0700147786887968,1.0295072221066661
2.338423692865225,1.1893031143326174,1.1866208546562236,1.056692085146174
2.319341063341134,1.4394137933784503,1.21328991764918,1.0574721790948898
2.314505650280938,1.2457268607203935,1.3109969804932082,1.0673895041626054
2.260544534361083,1.3914264381000385,0.9861065281673244,0.877221196848128
2.2842823054610286,1.3500105994482996,1.2653525377935055,0.9785020145543801
2.2688356437966397,1.3582149428299917,1.044434281991534,1.0234305817232343
2.1950812950216445,1.4135346898361412,1.2417150562332515,1.0282017837990978
2.342889329885884,1.2474316479124112,1.0884595324021322,1.0158206810156385
2.3603591646599833,1.337036757140873,0.8346059500311003,0.982233815268816
2.4643389455949554,1.4268109666152866,1.094308090235282,1.038251458564222
2.462377511054685,1.403854513937183,1.1697844733991258,0.925992108379615
2.2961294639337493,1.405253206696345,0.9428777954294171,0.9224709987802051
2.285577382675355,1.4206191610599574,1.1297927830093526,1.032814679555405
2.3323137616287495,1.3549155002246893,1.0484983378083799,0.8424540576711368
2.2802929312763567,1.2965441078838267,1.0065177397019454,0.8595091385675523
2.341850721151353,1.410140840365075,0.9581121134781736,0.8324163008260921
2.298229185735903,1.3853959990207951,1.1708640795896983,0.8795917873706666
2.293412957173731,1.3529649687593015,1.0597550568632856,1.0617308710222615
2.0655651398028123,1.2680143427188713,1.1299472307301537,1.0481193772064963
2.332164281326182,1.4148886731516244,1.1582003556711755,0.9106804422241612
2.246842383872067,1.146511252080722,1.00108720509431,1.0742650499742308
2.3458786938719474,1.2951951710523646,0.9677094011024953,0.9991016824701403
2.221717371854713,1.4205115074797021,0.9769852916378459,0.9690492709283991
2.186666059638072,1.3799574396183047,1.1433937741322315,0.9783272702610534
2.2386895833115092,1.341023928859785,1.031000264833975,0.9574046110994398
2.2303750413965435,1.2317431159816412,1.0214175910162102,0.9418058160581249
2.229129674107964,1.3067825796275074,1.1041650091337594,0.9117570036633141
2.2737088595902266,1.1411340819775668,1.0544600336833172,1.0055830399505032
2.3095427956006116,1.2231581037835826,1.0299595953910807,1.0377050076758212
2.3376539810543484,1.3324172903757447,1.0062451456191468,0.9769957752548187
2.2974700024206935,1.3033284271497996,1.0164854589593186,0.9572259325458958
2.3607543180142967,1.264791251831625,1.091345994722713,0.9558068601164447
2.246438607008055,1.3048114117213943,1.2515968200892518,0.9762655588449656
2.4002032967198277,1.2475991937646613,1.2350479253998776,1.0680637359685257
2.3345473897475943,1.2241848216843385,1.0629361485434106,1.0678980651861216
2.222030167983714,1.370692845148082,1.149178218289704,0.9908394510402084
2.33819334089244,1.3065497058905604,1.081377627081399,0.8066353956126141
2.252410328541956,1.2348221533920063,1.162575311799364,0.9817639884377808
2.3547765074749485,1.2432204969231098,1.1063260116385407,1.0330734426739019
2.500911436617726,1.1516645478766312,1.0539171979683892,0.9731115612559836
2.3877077097856243,1.3894353095928054,0.9767836414333406,0.9125804150635285
2.1901816961837177,1.309826921883737,0.982369697339418,1.0394981495280866
2.3378263585984658,1.4046358338049816,1.0209661215276182,0.799730995983658
2.2202771057932127,1.2829051212364895,0.9667892931925085,0.9579473835325203
2.202979431316744,1.334548665184065,1.0493212692279497,0.9428044311558166
2.3384878567675655,1.1584865011011023,0.9931333946073557,0.8308343527019375
2.1650858991529387,1.291899093215377,1.0679072289965006,0.8282983791208801
2.216501328448704,1.2560726794712145,1.0379594398857594,0.8929469037003774
2.295645204913409,1.1551495420838807,1.0511178408564843,0.9101312057193324
2.116700222276079,1.3287380889154534,1.1256854692070792,0.9457048417220127
2.0812022838346755,1.322570076599767,1.1454741097340535,0.894788745806877
2.28279552160887,1.2577810230702653,1.0831883535932618,0.9169827498296795
2.2980293866658927,1.4268797349369329,1.2310451393741855,1.033642905666008
2.190422528716872,1.3238753734736899,1.0454093615587385,1.1362041541992647
2.17210805687,1.2864149408387853,0.936506630300947,0.9200083680733685
2.213592383741972,1.1222740111628013,1.0550796699260478,1.041278109782315
2.1565846481457562,1.3450336201547202,0.9577898368495962,0.9248659680249935
2.2885009787358905,1.3203248125296112,1.0148092562064341,1.076741971137504
2.18589560058493,1.1994320731432688,1.0012132370393043,0.9856856749868406
2.1576037871936986,1.3379379717793263,1.2059755821098406,0.9522199071976544
2.222210987504213,1.3719912447897213,1.1026782048586816,1.0299981150987452
2.3194461976436593,1.458830504456959,1.2327819054179825,0.9605444777272684
2.339801824667717,1.4919441046074529,1.1237881320370462,1.0434665055471293
2.354039489862457,1.3530476311486481,1.1396104122046484,0.8860730604304444
2.2815546575406573,1.4457766775988823,1.201830871732919,0.805099578286834
2.2923159130872794,1.2112565405064337,1.0927345555954207,1.1165247163393128
2.3720911500226256,1.4362097067925068,1.102599264817785,1.032226178214122
2.3179328698874917,1.3239001669610668,1.2770436997103798,0.9002700267771275
2.269466769264041,1.4566625891752334,1.0844662979959772,0.9813770501391793
2.19496607252863,1.5891566743514793,1.0651395112551203,0.8997180901342254
2.371406725878842,1.4582940562309603,1.0725821693875517,0.9633057241517042
2.362674010911367,1.356110711705987,1.137005149632456,1.032171080692791
2.204505006732082,1.4073085145787119,1.2035601107345948,1.1247700740010562
2.0453236936257277,1.329584723843394,1.0954265680786128,1.1437462143910768
2.3511936681614927,1.3485484651411712,1.1680740542452936,0.8829039260387935
2.43856662200628,1.3880205134518238,1.1167562372591187,0.9486130147695702
2.3020764985328865,1.393406251498228,1.0666275851305154,1.1123779733443113
2.4106951345694907,1.1762475817571998,1.0954368345385161,1.0126851130036139
2.3460858100341255,1.3217260184957758,1.0935508443091913,1.0355245973846232
2.226861692429481,1.376858555188206,1.0766667624712638,0.9759569350710176
2.233069716389641,1.3799679712375204,1.1886779349769352,1.031163299438791
2.288763460516646,1.4079291431698218,1.0583727744250642,0.9008820293081761
2.40324422012831,1.3069358171017234,1.209513998340122,1.0195874855185227
2.2956971984102723,1.49454609326688,1.0203456395903936,0.9719723116974648
2.4060046537347115,1.302972307220919,1.2151200273305627,1.1139970317878551
2.295223326251249,1.2887870830300918,1.1338783956172642,0.8780817719285944
2.384900813169077,1.4503287438122652,1.1054626735417357,0.9444737173762863
2.318350356199643,1.4058005288779665,1.1260401107691833,0.9502552130792419
2.351003606689586,1.368852484771309,1.1031264132880323,0.9551214148276107
2.410528861664263,1.3763475389883628,1.1780789915472125,0.8010609999126321
2.3257975368383117,1.405068720409589,0.9969717470558257,0.9389631830521779
2.347977390094361,1.2891771926905014,0.9728229855721866,1.0509541993369644
2.2651804549174988,1.2876137939886478,1.1593560080382803,0.9242949929394492
2.415127927108959,1.21417686008661,1.1737256717245306,0.9598354848920727
2.5365981130526314,1.254290525226582,0.9830664176086906,1.000573278052226
2.417771065010738,1.5151997194150564,1.033487984828546,0.9193984830083001
2.207177716348971,1.3475295006926968,1.2240078035991624,0.9916936372834833
2.3555729004223496,1.4878873518891553,1.0603106892730287,0.9332703758568283
2.446649305320558,1.4113037076453285,1.0402900772656596,0.987185533254305
2.4892638846634574,1.4471599765395529,1.4127333766675976,1.009242542072454
2.331223233198507,1.3135689762902836,1.1665255374483088,0.9843640601201573
2.1800082335354647,1.4723315718939487,1.1161584912944182,1.0388169813137789
2.226335221638593,1.3644171819216,1.272040196106131,0.9460413494395942
2.2556051520313725,1.3559830237228516,1.1241041138249253,1.0893167799369787
2.4441813336951435,1.2769910859175475,1.1776801477962564,1.0129463066723854
2.400515622618692,1.3390897521568625,1.1268476243376477,1.0249500242112715
2.2774849825356824,1.374425257557167,1.0923017136154538,0.8605539741652608
2.1634331384807317,1.3229032856798766,1.2335203519057318,0.9150919627386249
2.1615009312316373,1.2315385603233329,1.087280694011865,0.8731575786014228
2.3114329115063565,1.1978160490774368,1.1312387119911558,1.1010059194512132
2.3324138998314963,1.3506751913889825,1.0172383434120715,1.0311744716045603
2.3977546897360797,1.4940772561817313,1.1353867937361402,1.0832397620237944
2.3743812838937437,1.316691144854147,1.113825994966513,0.9417363713331031
2.428694816208501,1.455742973935781,0.9970462001354027,1.0765982131410026
2.238785722908583,1.3490526750007388,1.0736306191597749,0.9379271862093844
2.35149932794902,1.298438817930202,1.061362611488019,1.1545901424839842
2.2276397304566005,1.2273032018186107,1.2592898967953452,0.8693139383877451
2.261366596685105,1.3665778087819298,0.891351521691244,0.9587547115718369
2.282125083013404,1.3348468185138451,1.189396815106462,0.9971388824124704
2.2176552148384396,1.2709394556440485,1.0181187702494068,1.1160465096373018
2.282384398603209,1.3398931637942335,1.2086616470549487,0.9059368828997113
2.3376309059824467,1.195801103281335,1.1386908967128644,0.9590702556067134
2.414914214007919,1.3271721002093295,1.1938347724312983,1.0690936888433165
2.4290956384868574,1.3127757718598805,1.057835925213423,1.0138366166631265
2.4150621836267434,1.303113121085633,1.1990412756109083,0.868618089290225
2.457802426361519,1.460733625616725,1.1095864989948634,1.061485220559264
2.445704687831545,1.4104269111844026,1.0829927337149705,1.0963380293713032
2.3589005827377507,1.4546643113378952,1.1544085239717805,0.8180781822306455
2.354136614336926,1.401505289729964,1.2255953755555908,0.9016424015591545
2.3110383575855673,1.4117086186382453,1.0856350843450417,1.0530568686822932
2.4074467956560195,1.3289294895884336,1.1335055581214875,0.9946453054726871
2.270724229664677,1.2243448627232825,1.2729554486469206,0.887077748972717
2.3517748810779704,1.2747169771698144,0.9891944893460846,1.0037443781953168
2.4295788146300294,1.4410040455147741,1.1196896523071547,1.0929944663357682
2.426421504645338,1.4287339493243538,1.1247402639347082,0.9979081899695357
2.27913981646975,1.28946221180711,1.0224833151921093,0.9766200059796368
2.2884727005363703,1.3502061371738434,1.1272523515212356,1.1446906786752002
2.246375160361602,1.339587136053494,1.2719978365686624,1.0653240944934803
2.3972705114602295,1.4018562103925716,1.086245575302299,1.1682610685365404
2.383224333502255,1.3262342603212058,1.0760537676648891,1.0559213199649693
2.4561498215003903,1.4016054420373893,1.06073849480741,1.0023143659462597
2.345183885877915,1.4986315701809434,1.179129171874598,0.9873722306430153
2.3526925800124032,1.3444584205758636,1.249581684853713,1.1157235113004471
2.321054936735989,1.3978194830870185,1.221717282163148,1.0682367425974753
2.4899097757979156,1.3855926671599674,1.2386281113732727,0.9780417104406226
2.470316778276589,1.4346447952434402,1.172797366627806,1.048343720720508
2.452720484313847,1.3126452917980984,1.133943291261908,1.025246618785023
2.320864418401018,1.3719162452680762,1.0008306714272304,1.0883049632269304
2.4449320255737255,1.4334138939268768,1.2501862784032403,1.0089025978272124
2.3117373467299096,1.1950080210803828,1.1463090700398102,0.9857639675082365
2.502547549476453,1.3454460067049105,1.163180260598833,1.0600028140943374
2.4776701284573535,1.3372902992341236,1.0643950951734678,1.079808569415956
2.4514039865808397,1.3178474939879927,1.1178730677238424,0.9613574112845863
2.3637322330735677,1.2995955306207612,1.1212189854273207,0.8596931048284675
2.307038655293006,1.3316893972000134,1.0889935022707877,0.780772188586075
2.36187660433715,1.4139180894511572,1.0512072830685697,1.0432161590987168
2.3021040348902972,1.4372639111285666,1.097626077675272,1.0567277122327519
2.395449392683142,1.3664732807505935,1.2239999343935057,1.0052062284339938
2.2481777092277495,1.404083024753985,1.2547906631788295,1.079316283573232
2.2541531103560666,1.3671551920049168,1.2411940742749574,1.005734831778754
2.3600679239421476,1.3571290647219476,0.9570552431903399,1.031876611817813
2.3817521564812947,1.326561306522674,1.1682872648014238,0.9456042959061209
2.314939649089508,1.3667250660718493,1.0434932817464926,1.0088583309295067
2.1911655617263084,1.3619000997383257,1.0163935918938574,1.036976745963244
2.3664790068343033,1.3248979296376824,1.1736409676975068,0.7622005041591593
2.2963785506674954,1.3266503114556518,0.9902182342375312,0.9820472249079883
2.35198666892815,1.2551902018230374,1.074908095508967,1.0945504694060748
2.2693778867627095,1.1515588416061693,1.0724829621890788,0.8722339364823481
2.2485458702254415,1.168056779514919,1.1643748960449813,0.9406914828150514
2.3958301855814277,1.1541668292459275,1.2386363071350242,0.9517329556446046
2.3746728810316133,1.269349506331876,1.0739115442004679,0.9486306732948117
2.3428245756579185,1.3211924908588777,1.2160130021234363,0.8969113375202901
2.524794977186305,1.2957986076951502,1.015079647068722,0.9329352483390129
2.460182036424803,1.3775802417413208,0.8857533543375762,0.9194746595259742
2.3613319868017983,1.3734440238091485,1.1476438938492444,0.9414388370845206
2.2850192025369966,1.2665817815659814,1.034244858891889,0.9479476885405955
2.3054538061831633,1.3453159151634722,1.1699987590550982,1.0498325763916034
2.2551464396230863,1.2687611620490764,1.0495317353456708,1.005011673266315
2.128692718729215,1.1395883678011003,1.06310632823907,0.9389136084305925
2.1872642147506025,1.3136533770956318,0.993612446051327,0.9457727507879572
2.090539496467618,1.048313270170491,0.9941915500144668,1.1247561918488396
2.211155703878225,1.2705718309060297,1.054370851909834,1.053996661506382
2.4007847958243973,1.4800010310405358,1.209362769023662,0.9893507787720529
2.339406328815679,1.4490659057840192,1.0520460199057644,0.9830153326815965
2.2651571800392793,1.227843818748069,1.0046136479334304,0.7734436403857152
2.189924826784245,1.4675132939697475,0.9850852375850746,0.8644821737352204
2.3441581648882233,1.4979606223773294,1.1721551500514873,0.8941710404952193
2.165143491558946,1.408400643913962,1.1006294114261679,0.8892691130981829
2.2482015344392656,1.225452170649096,1.0658688826439573,0.9321259419806202
2.2665691203369907,1.1284643051484,0.949399384121945,0.9027967205083897
2.213503107733841,1.2076326600509084,1.1002950015079096,0.9584959673140275
2.3541507506419417,1.25268166798789,1.0630324883690454,0.9202652278215222
2.5833490343075725,1.1978078306343836,1.1458569709118265,0.9458890717425211
2.28913344572943,1.3042420605064209,1.0595485118581085,0.937526174332405
2.191736641725994,1.3794006283069549,0.9888678821894841,0.8976767674108389
2.225094588101252,1.2161205597788785,0.9513285767495924,1.0496194948892106
2.3980015307209035,1.3153879600863894,1.0911833845031513,0.9436959618111496
2.3891424298060024,1.3330489340190006,1.0847317756297128,0.9826283077557944
2.143303790824897,1.5104958928668968,1.1496057004183238,1.0707561415079176
2.172237213211458,1.2109017567761862,0.8765927185124224,1.029388957607326
2.2972211170304093,1.308723213822562,0.9887510934293778,1.0541202367305318
2.4501903716838522,1.4812956851610344,1.0657418001615857,1.0448158113681247
2.3391417457837265,1.3923268685624488,1.0571429533105994,0.8766345845981183
2.307679758365752,1.371988912407959,1.0176774666373867,0.8762471957134274
2.2226505723270282,1.33220341315005,1.0534704038021283,0.7937685380626549
2.3090082873639424,1.17503349027654,1.0844949359320075,1.1077035595109888
2.361181302663112,1.3710511264558476,1.0759541626182698,0.9978375824597211
2.343596904116018,1.3061011107478753,1.105323244679644,0.9392546934218075
2.318833273223357,1.3807286320284904,1.0510048216814418,1.1169805680235527
2.31906906459134,1.2657901639184008,1.05898117093998,0.8861045315349276
2.3262653387689682,1.3227829207891546,0.9620842436066673,0.9969922277166439
2.3372262474907846,1.2235150375577604,0.964198086866484,0.9541037159234677
2.2090684666135236,1.265116500743261,1.0544374618143895,1.0096856966943535
2.3165599281771008,1.2443398111459607,0.8929224278482378,1.0366037521548115
2.3412434218927616,1.1901036197218764,1.017831197248524,0.8796014148516083
2.2669775054683465,1.3496144942766115,1.1203999197849732,0.9339066233561109
2.263502699902385,1.492040201595848,1.0279513068548898,0.8993322240239775
2.332829192786507,1.3774746490994625,0.9561587360639734,0.8395851500916576
2.313783575863543,1.289959605347728,0.9511165317518598,0.9543029950195306
2.300317966778088,1.428445529124767,1.009179460702894,1.0850906526023558
2.3515868977111234,1.3169223993541368,1.0186075903997145,0.8649832604778347
2.384423434488755,1.21784955779641,1.0214833534587962,0.9249503291529162
2.508771049554674,1.4436309280537543,0.9964640579722153,1.020852074110279
2.4439359249865684,1.495980882632016,1.0681392853770018,0.8540574937260011
2.409116304448176,1.1703966281421498,1.099766235498723,1.0950996733001928
2.3355045463142394,1.2064934555249567,1.063328522152353,0.9751433318649888
2.294532032266783,1.2181083569623814,0.9732265479862166,1.0113896858340559
2.2086013214798283,1.3325843223406806,1.1084646083981085,0.8876326433552324
2.3004062801419596,1.2718943426758413,1.0586072261526158,1.0688896024972614
2.1840359005622356,1.1943365731814,0.9598532803282624,0.9053000220702446
2.3312031217959985,1.3311997807724916,1.0890148474034729,0.9343730812564542
2.350777987624073,1.3600360940829008,0.9656343703584847,0.8968935284841135
2.3339066400366097,1.3712193839500324,1.0196460401976695,0.9182014804146204
2.2936017234289974,1.3064841655660018,0.868634391021495,0.948517724461649
2.2344101672931687,1.3023080683813737,1.007972825046161,0.9198202314277728
2.291261902403454,1.2665898411152778,1.0912210297414409,0.9501523837199776
2.242883891524322,1.335481466121785,0.895700674181376,1.0980771975246044
2.161392608666843,1.356536078142199,1.0561108638534316,0.9836058068477342
2.23254497152554,1.2230123525643641,0.9818339770057456,0.942694443731265
2.290151238575222,1.3587232368821018,1.1247018040953614,1.0647123646753929
2.2737726820965625,1.4293239895338479,1.0222793538267887,0.9966833951821631
2.107624748018796,1.3007353550501395,0.9867092704792181,1.0722956514902353
2.223229584424189,1.3918524829410426,0.966101306998218,1.0016100414504854
2.149674486233008,1.2862803420458633,0.9897730459026712,0.8434166248618535
2.357008293624099,1.2840127456909507,0.9563272558061156,0.9938181645297481
2.3914703973375917,1.2717683123980084,1.032136084634937,0.8616562644780013
2.3595093345240836,1.2861329330149232,1.0206940127580597,0.9533101976984905
2.297398588774588,1.490567223508042,1.1970732871251273,1.0939661371127367
2.283909891025488,1.4946820205286313,1.0768195043809439,1.081521207980539
2.29634891066349,1.2798435720712646,1.1289039253099034,0.966591483959329
2.234053847556909,1.2811372792933446,1.3152537684572605,0.8650358241476921
2.231523591764257,1.2958830192159536,1.2314743997259634,0.9896212089609685
2.2284563893750806,1.388959270529467,1.0556265680611108,0.9428836520132095
2.3156196355452434,1.343680289877538,1.0902440869514927,0.9715325142962965
2.2281342400010553,1.370502871158741,0.9911118113384398,0.9441021264767352
2.438886335505818,1.3039513957714721,1.1130074052392993,0.8099431341824446
2.3442034448199576,1.288615327364303,1.1013698476610143,0.9153066096519672
2.219402000419543,1.2927504193879784,1.1787060789103232,0.9843875417760496
2.4460148111449027,1.2818285802617495,1.0914456874619347,0.9837871163837416
2.3577729069444935,1.2860125034891068,1.057055860568647,0.9909029817067412
2.2005752247690715,1.3138372225120245,0.9801982193768058,0.9249909132814337
2.196149841361288,1.334651590692295,0.95343964199292,0.8117775354742517
2.222019989946267,1.4031025811949236,1.036372494312678,1.1036144523264595
2.2568252990944595,1.3547725796656205,1.0246780727584706,0.92466587896628
2.277145242660281,1.250128674317776,1.0416670751390915,1.0665578247816618
2.1907653499607966,1.3926067687544592,1.0508656596206882,1.091942121042529
2.2187587750320112,1.2879447845496368,1.264372642591518,1.1154923546936255
2.0360520870561,1.316944996617048,1.0466305158806235,1.0017172303627144
2.1180372904231652,1.1886848342090708,1.0738200125714383,0.968824335564093
2.213836071595145,1.3556867285831145,1.2146903238597533,1.2648056985833478
2.273155637484073,1.2887631295664548,1.047652335768424,1.0698505068225463
2.2838495839691646,1.2273465564955166,1.1703567853833516,1.0824578938119418
2.2882564637786027,1.3310563688829564,1.1012267925657895,1.0026014772554417
2.3023136050581785,1.389031593737829,1.0880204592018803,1.008457235525603
2.309182709524129,1.2922786454184432,1.068257921172463,0.8734868043176339
2.2561014849132883,1.4519628982701018,1.0944200882898312,1.002105298712769
2.2420404241544003,1.1378078744577758,0.9978359703319775,0.9384473671586329
2.3134733251128297,1.1857022921309015,1.14382866918986,0.8882256537894814
2.4932321733561498,1.3382932297336534,1.1176201417553613,0.8680884334283958
2.45883666655154,1.1373650627555707,1.101860461970397,0.9878668357859923
2.3179174348952385,1.2224587983090496,1.3371547932923227,1.0060673718421673
2.4883392738990624,1.2053910529791354,1.1315012651780996,0.8722395537964681
2.412276750684071,1.3270062693900855,1.1074294050829305,1.0147939924257297
2.298405794817556,1.1763541786511984,1.1788475351925514,0.985456845148574
2.1956844760315692,1.2951625277322294,1.1520228044723468,0.8132037255606167
2.2185205807826054,1.2132694660361742,1.0665569099251933,0.9786622031843559
2.2122535691940444,1.3668690928760705,1.0051463629210349,0.9904071766220236
2.1547066605587233,1.2644385722563665,1.0377538867011333,1.0962482713417647
2.275142487281867,1.1729672237567241,1.0640876033832318,0.8592029888502856
2.182745285436317,1.2608650729200472,1.1578211424001037,0.9049821383051716
2.02270021924003,1.434668140799228,1.1428269766877668,0.8536902682117129
2.1261797503468163,1.111939751970304,1.100651602101154,0.9462984810496856
2.4058925681604557,1.257533015143545,1.1087864089859163,0.7757741005678316
2.329589672716557,1.2186020504295478,1.0211359931199877,0.9375163344157165
2.3200310671432676,1.1806053816009903,1.1712147052453405,1.022901482259692
2.2726556126591846,1.278968090714086,1.0822067692676467,0.9486343010195043
2.19100629089002,1.2801711703317324,1.1388932976864439,1.0788065972410394
2.169765925515899,1.2888309983716122,1.0039115477458855,0.9905328860182832
2.2221375162938637,1.3155179186864512,1.07100085585432,0.8554671210162027
2.198584349375735,1.3137526024438,1.0254492153021904,0.9754746540099198
2.3019621519635582,1.3744739576497385,1.1914925169553454,0.9928505224813471
2.3220464419999822,1.2727608576416845,1.257804831527914,1.0341442632957814
2.274813220578358,1.2716540941445191,1.104000843558744,1.097589159707024
2.183712802104635,1.2324077468245151,1.0038410501037844,1.095617279622889
2.0439388323447294,1.3715356602318949,1.064942796658883,1.0244397653869717
2.190737308591972,1.1895402208601615,1.0479762662079102,0.936023358923993
2.37810140228512,1.4061712916093823,1.105440767327137,0.8414039255999091
2.3387079960913604,1.1632036689673622,1.0377119051349204,0.8541807271842765
2.280350562202421,1.3362604669277425,1.0991450738188435,0.8718231495404035
2.4542226261134976,1.327500689193776,1.1473737048091515,0.9326654663235691
2.501774371753859,1.3572358092262347,1.1625694054000928,1.1376519843074318
2.3754683188256935,1.2717736233737866,1.0946024594691581,0.9304761276497816
2.231408951768105,1.3167380369223807,1.054198280370492,0.9710904610829139
2.2298554714868417,1.1639309941010327,1.1437514020116872,1.1847437167285608
2.3008652588485106,1.121496216118898,1.0482890769344477,1.0891008507078928
2.259522307676528,1.3689509810589653,1.04656131159559,0.9114673794286898
2.1690053708577857,1.3679530511626994,1.099803570280724,0.9401748072194924
2.2608194352951796,1.3104357586837543,1.1708363777616446,0.9960479404533119
2.3023726540007083,1.3798532774363594,1.1722192200350319,1.0093732221181924
2.2940646883554985,1.380532071914963,1.1546762657598664,1.1403793143250844
2.178274844398309,1.4077820123234814,1.1394397153112903,1.0187092578400991
2.2296410955395496,1.222066466481883,1.2224460496931637,0.9713470433478446
2.1846755022702498,1.4067672150027823,1.225925583847981,0.9036243150498549
2.267833897417798,1.2796687262050261,1.3074275480515891,1.0114384243725518
2.11347375336874,1.3113472090197082,1.1784356168609664,0.9358436675714442
2.200820645759716,1.3418788101076211,1.088209709587997,1.0058601731838828
2.291089961925917,1.3503450543530233,1.138977107002699,0.9594106153176052
2.3035573390741404,1.3223905570538395,1.1163153726365218,0.8478905477693899
2.0306295775821526,1.3192210361967276,0.9969702113259924,0.7583242808643501
2.2252836026241454,1.334178480416675,0.9243476808302329,0.8742623914302641
2.360935617508632,1.439855287946262,0.9895389866556824,0.9671134131012576
