t(1),t(2),t(3),t(4)
0.24612249091630437,0.29798095017933723,0.3632526528662723,0.37531652522865155
0.23571733496632707,0.29358276833130337,0.38981898277030397,0.39511662699635947
0.23666838588691697,0.2811194529314093,0.36713400804268037,0.38737434254099207
0.24421341827165127,0.2944064602866573,0.3620589048096484,0.4022959374307665
0.2414551923347087,0.27564484557130525,0.37496376761535377,0.38567579426969534
0.2496271269202558,0.29162101577641075,0.3690967086376224,0.4303804804691768
0.25796917921756957,0.26426669975091976,0.3545874059720688,0.3911596108960655
0.25494344228327503,0.2662114984012528,0.3514895869309936,0.4119907189269152
0.23559320576821036,0.28319109172485635,0.35835929943359346,0.4041202137036147
0.24478883498532697,0.28419545145183467,0.3885164383745584,0.40261871524799475
0.2513226343715611,0.26041776934495175,0.3560316058805697,0.3954679637081671
0.2356545172469358,0.28970338672124424,0.3681479720630845,0.41879610712856885
0.23778198172950446,0.2749892037815871,0.3680524033788817,0.4113995466046278
0.2362459104029347,0.28985482355433556,0.3826731046466096,0.40780276715847413
0.2523639175883445,0.2850799544210656,0.3821344168331094,0.42875088219552526
0.2601215137653814,0.282100245991195,0.3930507366828685,0.400659161596031
0.2229013822751364,0.28717630132767796,0.4023744162950805,0.395100881978752
0.24299164462867817,0.29943497320253587,0.3561742536232114,0.42028079194234447
0.25289895692367,0.3001153147779993,0.3734101457606208,0.3945927535490783
0.2548356251158018,0.2982905208948306,0.3643977979596075,0.41373817443633065
0.2292961413956924,0.2964045878293595,0.38367060218200955,0.413759465729439
0.2460436969853963,0.29756441376763726,0.3622332208321379,0.4202898947891435
0.2258543271231748,0.2744490857226219,0.3745075647548575,0.41407387666272766
0.2526741457437715,0.283799540133503,0.3674478327136425,0.4047634780117552
0.2510414623142621,0.30443236307701754,0.3538984609270888,0.4062143570134194
0.23189984664125746,0.3022709082204644,0.37361977361884074,0.40355630198509185
0.2362891448129404,0.2851000190224477,0.37642646893674286,0.41793153789714343
0.2556040155369287,0.30641607995302433,0.3715633370480635,0.4059229138425472
0.24802248454072615,0.2647944659345589,0.3577589224188009,0.4066598623943942
0.24634128178933648,0.2728397924360799,0.3635269254869721,0.40542991641491155
0.22263016570962207,0.2641447946859497,0.3696473426826998,0.3964155014674387
0.22539123964851043,0.2875859381866571,0.37681383750801095,0.4094035242879384
0.2262253316442225,0.2669613968288183,0.37724947591756974,0.3962934261911592
0.2525638993464037,0.28547664989457305,0.3794012310614845,0.4249844478418545
0.22484301855984806,0.2752648215595383,0.3803907977166732,0.41159609554112675
0.25106492657664625,0.2744883786392732,0.3594205276430338,0.41069432617515184
0.23609369861699922,0.26960907303487647,0.35096362658727087,0.41256976714897153
0.26125449250414207,0.28840698587037195,0.39036980716031355,0.4150596543115055
0.23843291047488518,0.2870730848492311,0.36931857915910354,0.41778046448163475
0.24456321175949924,0.2828737121541647,0.37903644590340935,0.4222956140112012
0.24889950695394156,0.2753101724350686,0.3741175444133698,0.3999280979641552
0.24473276167190905,0.265013721104765,0.3719037622557746,0.424956393052524
0.25115769613170386,0.2861827277180285,0.37437833250500885,0.4075462584968014
0.2396264292527054,0.28637923926655534,0.35528828061533446,0.409053260966197
0.24326851692914714,0.2771289986743542,0.3906777978554685,0.3963130534336407
0.25414225763114534,0.25465218888017005,0.3574740778504217,0.381628166933027
0.2512560852541632,0.3068986489019617,0.39853310481993204,0.40544715043501595
0.2420903594444412,0.31900408499348565,0.39378630683064775,0.41686018789985246
0.2698558025159307,0.29576649918989856,0.37120543294547936,0.415108188199567
0.27183075644987764,0.29196113303757026,0.3709638074513793,0.4071057244288911
0.2372990588046778,0.27858875844597586,0.3604545112744344,0.4077566145219997
0.23641790246127226,0.2744034054519021,0.37856069709189977,0.40685045430783323
0.2196144451081241,0.2708071901807486,0.35890879623039657,0.4011633258406086
0.23559290607166658,0.2891599452105483,0.37072713840492244,0.40241423514813346
0.2459137733460028,0.2781371267824466,0.37052186577607543,0.401712290237931
0.24302034967214306,0.28681241966661486,0.3581926754040196,0.4057106490234117
0.20956055740373986,0.2653243924148514,0.34970070546783233,0.3858732651323883
0.21835475762368914,0.27743063175340604,0.36241982759560276,0.41896812971138797
0.2519726028020999,0.2657931261949564,0.36031174355355733,0.39323302805082216
0.2416192756812415,0.2857782496846869,0.37733674375541015,0.3844856743493309
0.26211714592343704,0.2755388810582709,0.3516471527276055,0.3902538066528114
0.2566535741915128,0.2951335195220416,0.39239279088367296,0.4101587422486712
0.2562645124069193,0.2958467024056581,0.3619765924829927,0.3829154046950729
0.22949689908451076,0.2886294882669427,0.3882561277109692,0.43487239919655685
0.2571983776811573,0.2652429900177379,0.364064675468263,0.4302597270712284
0.25665350308107565,0.27898508121804944,0.37135479262373094,0.397446653588195
0.24784176378379125,0.2810227091224969,0.38308463306724083,0.39766681445767826
0.2320530041064026,0.26207620037618584,0.3738910552186102,0.4140364451757391
0.24380857612295304,0.2828485381830286,0.36537771478845466,0.40639255884473996
0.23272910740519048,0.2794208783483681,0.36195088147931764,0.3977746627674485
0.2444830114358757,0.27210852882119607,0.3761472709120432,0.4077710288531317
0.2235747226922357,0.26522988205801795,0.3706448634980125,0.40508843379353376
0.23076052370853828,0.2613473768142454,0.37527941823443955,0.3983784661006548
0.25357430474332254,0.2724206501795377,0.35581051516335266,0.41295648261148166
0.2533623505194373,0.27763549450212754,0.35135214926086356,0.3912701544672787
0.23969568618982492,0.277905337987748,0.35024612957143564,0.4030382730798442
0.24364039412596006,0.27688375516482433,0.3733227269646765,0.4185309947599513
0.26317851788370206,0.258477511888922,0.373237452880653,0.40856810197923776
0.218240294969372,0.24176851440580077,0.36811297084582584,0.4220150217344883
0.26172383302805263,0.2519168449593547,0.36506522400701413,0.4231427033991729
0.2304144663337984,0.2508531448027083,0.3748484489156932,0.4072717971394836
0.23998293442192647,0.27958966580695077,0.3758835545962616,0.3815573574379537
0.25092669265081474,0.28105162915211845,0.3638207104874212,0.4091169243021698
0.22023389619786993,0.2908926564749556,0.36346570698600045,0.40637796702553297
0.24491892237359514,0.2934021490063671,0.3761639034355239,0.380392327612585
0.2174135223901835,0.28320292069579356,0.37827999803852463,0.3869339848734787
0.24738200415758282,0.2681409453337947,0.35863244459612326,0.39745046386042704
0.24022171719786323,0.26315727662912247,0.36129572884109595,0.4048872640704676
0.2569248926413392,0.2604814767956343,0.3689230745574126,0.40094006363690315
0.23953326996555224,0.3005539512468693,0.3771061457141991,0.411258176816916
0.23843972102969863,0.29101167285040414,0.3845096959792139,0.4069887242170785
0.23278219866288685,0.27369061021526975,0.36069915399132335,0.4166062489931749
0.23954791089669925,0.3088569869883543,0.3554881469205056,0.40988306243497774
0.259475961326374,0.2782690032359113,0.385311934154437,0.4251422730025286
0.25172347915386595,0.28051710761847126,0.37716243455736215,0.40904632863678303
0.2368216171791525,0.2820443064725223,0.3662218177270322,0.41117840611527656
0.23734282939930543,0.3020746648819045,0.36227514349437306,0.40591659950491027
0.23791379929471493,0.3012202318019582,0.3653458519216898,0.4003470912983722
0.25068042975342514,0.27130438005513974,0.3634321279240761,0.4066841886619716
0.24197814828235314,0.2627278404667669,0.366704164956427,0.3874261065248199
0.22370785264141171,0.2761379126201815,0.3743834963786541,0.399623999966364
0.2354335754015112,0.26562723821198725,0.35794614715783896,0.3976600132342893
0.23759978474955298,0.2591051192317452,0.3833738414244311,0.41233556758552853
0.24444846134491327,0.2676889954389294,0.3847789588271316,0.4079825275264725
0.22180974403713133,0.2851833185071204,0.3715217318049348,0.3890479195093666
0.2469844141715929,0.24809747707323532,0.35515830721785197,0.40760018732414754
0.24822939514534453,0.2868353324419811,0.3757784081716059,0.40495873716280856
0.2474785159014683,0.2896922014718178,0.3817300862785919,0.4050318217189679
0.22485378532408992,0.2986929380181208,0.38299627179638523,0.37842315512432045
0.23186512747408755,0.29534598767292397,0.37526375026329584,0.37726138292950057
0.25595872812633746,0.29400007672326545,0.392115173009764,0.3945455775058328
0.24795666532589225,0.28136542588630925,0.39551384121198296,0.39243112686110937
0.25013563761202884,0.28843656892707564,0.3803724454990937,0.4069606135628173
0.23543961549023096,0.2912213946377045,0.37549688130380265,0.38551406434495133
0.23816633283329008,0.26331619725902194,0.3682247501054254,0.4195146696513746
0.2394646650156207,0.2736134562190696,0.3662539753064762,0.4148135622326661
0.2379250574897063,0.26994012268529616,0.36471366136164346,0.40674638657276785
0.22597992357912508,0.27951455341805975,0.39362859808566597,0.41539547265240845
0.23080631491700623,0.28387049208018794,0.3661051677870354,0.4152817884765653
0.23579650300220986,0.29106967698666336,0.36854902999612943,0.4037535657233619
0.23894333734773435,0.2607213014926958,0.36148168077144,0.40751851128108524
0.2535945024857498,0.2976024057603094,0.3464574816427755,0.40668273773562597
0.22902585797212882,0.28609446093837065,0.3588745398387596,0.3961463367003616
0.2556995311784419,0.28434875091399103,0.34760110534978633,0.38824913973139913
0.22720771517915112,0.2847047334276881,0.38618216563066204,0.39850118666058004
0.24019557259858482,0.2770899630383278,0.3834889849040638,0.38368568394403785
0.22343623693944759,0.287572209843426,0.3635858488889965,0.38518924655303516
0.24419160723284122,0.2706087613553868,0.3730449970591624,0.39558902468083
0.2483828705317994,0.2735956350144993,0.3689904134652214,0.3969220171249305
0.2294322719889339,0.2732414265176381,0.37473262901509513,0.40142861753304937
0.23423683219701286,0.2838792753529222,0.3556746819078274,0.3919935496698772
0.2368676789802208,0.2807961205997946,0.36501951015312356,0.36989148623024404
0.23830625049029644,0.270864930197058,0.36803563852451165,0.38185941094060805
0.23358410958345427,0.2600339173905468,0.3696149972863795,0.40588196559580014
0.23758474599192567,0.2591211752433125,0.3566160660187238,0.37872061686060426
0.2435999329534386,0.27620879624489797,0.3509447228772186,0.4186657355158059
0.2228347569405737,0.28064837995717246,0.3464391662814898,0.4192351479514982
0.23734812323921478,0.30694216913398237,0.3607618580284282,0.40323903858685406
0.2512470557698599,0.3041543106786573,0.37112550213040896,0.4050599734065994
0.2497711934215394,0.2973469007343959,0.36579494192884565,0.3941395611548617
0.24590661095123015,0.28657454484227407,0.37146574859698533,0.4150479589637202
0.2431908904904588,0.28912895695351115,0.35841201012109664,0.3949899877177599
0.24821532418240658,0.28519656574731744,0.3581807260253553,0.42815094907912504
0.2196920176224246,0.27864606609271525,0.39193994360948053,0.4031278487485835
0.24415301314135457,0.2876273456587135,0.3752693992162029,0.39177267846619124
0.2459560532843867,0.2835757601477269,0.3693814525593417,0.3807031843620918
0.22084254439752546,0.2692477679102935,0.3791055356429065,0.3888058302690256
0.2392071295683109,0.2898507394864609,0.3702534360382662,0.3982069309262815
0.25115067420367954,0.2862145412844612,0.3748484984127794,0.39384478072818896
0.2554922874927698,0.298038153921722,0.37665636426872784,0.4033587832551271
0.2422560214987195,0.2743331987737075,0.3744184372725822,0.40914363690897637
0.253318403059964,0.28933302314648124,0.3747836602397428,0.42623598971792387
0.23482129346957611,0.28272431421158184,0.3742766757402494,0.41060574740897154
0.25338597034458243,0.29614351377204695,0.3798632367133845,0.40357349865519654
0.26213616607432094,0.31535226975386366,0.37108706827876553,0.391656905050139
0.260695019938022,0.3165072191654903,0.3674442128255978,0.4222168248593435
0.21854203021592314,0.2621354921286859,0.38946649578646714,0.39907448741614693
0.21394265582514888,0.2981023950381265,0.36879300988218144,0.4122125944386455
0.24134390527209595,0.2685857835249148,0.3714873272315894,0.3883569363214797
0.22446736829191075,0.27860401427989834,0.3739822878265884,0.4197819846175968
0.2374372555559307,0.28578013519508505,0.3807230363678879,0.38877101498312616
0.24362055320483283,0.27586755025959714,0.37643177143951223,0.39247569485312156
0.25564506760709094,0.29354226846543663,0.3685479880383811,0.41460673586242225
0.23159669136633604,0.29052442953442553,0.3818682112214379,0.3935022136744234
0.2620162845574602,0.29955861818190965,0.36254406171705306,0.40434688836751015
0.2343199474312711,0.27735125048458054,0.3723548574386161,0.3997888259317218
0.2488166229623376,0.27111420002216297,0.3683089588982616,0.4018389934260894
0.24583062272474204,0.28202277452215596,0.36505502168013737,0.4069395377774683
0.23592206297729884,0.2872346669154517,0.3848585129766917,0.4158642778785723
0.23116445085582787,0.28139449695842783,0.39512536367624257,0.4095074907099692
0.23799715076511582,0.30764903882422834,0.3930042827111651,0.40928614345000425
0.2462970833198604,0.269901265600279,0.3480280714122764,0.39382016664538044
0.24508291873592417,0.30055655639023166,0.3526684320549325,0.39602900484866277
0.23952515472852492,0.2891227652106747,0.3847217765087277,0.41205249224707136
0.2498973753246127,0.2760586295311807,0.36082149266428437,0.3968148889638342
0.24507609072205389,0.28974892877666925,0.3684630276642024,0.40706969696788564
0.235025636948751,0.2867851471834905,0.40060225912549763,0.3970733261652351
0.24344211450445113,0.28661434009795717,0.3658527357696611,0.40432379089257137
0.25114284010538823,0.28859854990469097,0.3760521497789906,0.3926475077470969
0.24172016924161718,0.283657255951767,0.3804527885938805,0.4211277159093262
0.23662137323323745,0.2783314855871227,0.38227616197976705,0.3870430419508422
0.24705205721618084,0.28463211234869923,0.3711091200120847,0.37581402472617786
0.23453128630427064,0.27772703128735005,0.3770566636682424,0.38866692441309175
0.254725243038248,0.2869676808364841,0.36739928479688627,0.4023760541113601
0.24464254407356548,0.2934348795324636,0.3659260916878122,0.39777977385434377
0.23566296343067544,0.28149061576196577,0.3766930438890824,0.39688018648867207
0.21744865988511536,0.28465409906367095,0.3746511495283503,0.39826144920540857
0.22224125727734928,0.29139831312290304,0.352609975132655,0.39504821489646913
0.22350102716909837,0.2771231233848976,0.37714214845502675,0.404402724625332
0.2405070865707887,0.26420204449367723,0.3790132022916522,0.3965836536177999
0.2508177815737745,0.30928529087070505,0.3605397428027462,0.3920552893625093
0.2378445816075203,0.2735048876554012,0.3734706362259627,0.4144037519017931
0.2359161100082887,0.2701853011779459,0.3793646880794446,0.3982367560744804
0.23637697529328125,0.27958491458244317,0.3775851718002139,0.40419388004033846
0.2289438601479595,0.2808679672459078,0.39294000517920985,0.4093943296233358
0.23233998599717784,0.2808372158759288,0.38023735879322257,0.44226530025264893
0.23358374249711758,0.2777202952796799,0.38269715604319376,0.36360537843222474
0.23343086030938934,0.28300931118903827,0.3586570289495992,0.35962063401724254
0.2426801915818259,0.29703517845214267,0.36032051184038655,0.41450235196799606
0.2368656337985245,0.28333735413311606,0.3477284362596251,0.41671561498332826
0.2500976260410748,0.30100106001461635,0.398228970067061,0.4028012474375137
0.22666326403616652,0.3048175870295875,0.3850978658516165,0.4041188032015864
0.2533269039011139,0.2897708718491212,0.3664932665349738,0.4143622386784162
0.24783498535624757,0.2980154468591984,0.3609156898784879,0.4065223041378117
0.24860829574309737,0.2814096938496766,0.3682026625237103,0.37752608105445445
0.21508419381065322,0.2768046201127122,0.3726625696308067,0.4118254138111153
0.23483691563513784,0.2846523809775007,0.3821554154488962,0.3992515852887013
0.25289922167389167,0.31014764538079964,0.38281742668040186,0.4019076819289806
0.2372092334844625,0.27751071225086527,0.3898565273910999,0.3943587509826269
0.2474277532197083,0.2870798011626423,0.38259152084500736,0.39023112370955726
0.23716074816326985,0.2752422684424302,0.36235669689019034,0.3806582895129649
0.24300470455643347,0.29369258346097904,0.3958769348427437,0.38079456579952214
0.2540541200510248,0.27402829738614765,0.40735286068079324,0.37355135094561437
0.2503570607295019,0.2911652931455161,0.41026049556819544,0.37346024259048105
0.2371004816780038,0.27598156623214437,0.38631085806836396,0.38639880574561974
0.21372791519000345,0.279888575423346,0.3556393763360094,0.4263434877853113
0.23075822740354202,0.28699269328207067,0.3817064925336716,0.37448182318933015
0.24583126536316402,0.2903324510821215,0.37596015176642983,0.4215565438784751
0.2448694717438015,0.28426986767975604,0.3779290755555495,0.4099576158054631
0.2504802912231342,0.25995723339497057,0.3730553041885088,0.4202602541625346
0.25079077093967317,0.2598596887416215,0.3805119017511199,0.39981502393908
0.23564487089868,0.27599825175285536,0.3789120863351599,0.3935783025313167
0.24397273953021156,0.2898835250343066,0.39349240064772467,0.4234376882105332
0.245286972072455,0.2872018539327066,0.3781446570835376,0.3910348430307103
0.2387518117209058,0.2890505294572917,0.35426191872408486,0.40186779771493764
0.24274024537240932,0.2769186660144834,0.35517937491906887,0.41219652391805783
0.2518939667462287,0.29005289699000847,0.3939435578433842,0.3980766708772508
0.25156874684807434,0.29112934258230844,0.36879704406341807,0.3875161049087058
0.24937407147020246,0.28982115217695814,0.384233461675336,0.3962659533146277
0.24945647841361726,0.29746571964769186,0.3887097724415517,0.4218910246341798
0.24986622193171998,0.3087587400937064,0.392407622136942,0.3921037947982862
0.24151561312506514,0.3139936859456905,0.3850285539067342,0.3906649593337172
0.2498178289634953,0.26060637448575596,0.352424770685025,0.41805815187928247
0.2744649548949743,0.27934094233516227,0.38823696764473004,0.40572639533713034
0.236849340943695,0.27814468507509926,0.3922503716583511,0.41857815529915604
0.23579811519892258,0.27591857755239335,0.36055922468102675,0.4060656764071443
0.23207258148739585,0.2782618704224395,0.3632935448001032,0.40190463805199084
0.24043946880909609,0.2852454508565786,0.38614761435738154,0.37615845568643275
0.21739803640720892,0.2760809804370182,0.3904548418879397,0.374505163362557
0.2355206339485274,0.28732015039702136,0.36782885105694707,0.38951267281809865
0.22901758777674272,0.28857536701497155,0.3676783837326885,0.3837453428895116
0.23961115938068298,0.2936899713928214,0.37465321289442194,0.40787479045314334
0.24736974450900098,0.29222936437951974,0.3636135763555579,0.40156248834862374
0.2561079785605765,0.282333792269268,0.3712935729972903,0.3883584185115736
0.23684758912923717,0.2731732030812472,0.38785765468836525,0.39558691837278687
0.22681324340049602,0.2790029125473382,0.3862293580502049,0.3901178211165889
0.25110787075313745,0.2782791805764089,0.3508341567400283,0.41121369929481555
0.24021278183721878,0.2970655392245748,0.3593115270598428,0.41096362139808806
0.25436212552161724,0.27961602635959454,0.3639430851302426,0.41617620493701823
0.23740336265432216,0.31223547988166694,0.3735444319345624,0.4032620699295916
0.2541332732867546,0.28607938129365484,0.3912587840162631,0.41063365386223644
0.25685421461347663,0.3006171797034579,0.36579985655594205,0.4068940988125635
0.2447103933041663,0.2919030868481189,0.36115295624963334,0.39454942689149625
0.23184704578490486,0.29767690630115273,0.37093066969569377,0.3951809334690328
0.22331014507595034,0.2820886358640936,0.37899210734609595,0.406254081187355
0.2332753864331151,0.2800681803551963,0.3639724063960585,0.3833349594809382
0.23786431881099554,0.2856768970633437,0.3483406459576166,0.38923278819060647
0.2386746195392254,0.2781904872357157,0.3726754255737683,0.3807248918576432
0.24087033190858242,0.28707560466729803,0.37909729916198875,0.3733807444585995
0.24249005023272477,0.2783955875789572,0.35649111485788604,0.3887800650010135
0.23555117492238645,0.27851185182611116,0.3460414733723229,0.3901730457015262
0.25098767703168395,0.2791913562819354,0.3818461607361538,0.4120940283711466
0.2526455146866825,0.29416796886245433,0.37104539916107,0.40852951945667726
0.2612479394235821,0.2898526874768116,0.3851121563645962,0.39065065426040596
0.22262834921011707,0.2848446532358736,0.353334436736028,0.4069598872180971
0.22454617260727933,0.2902375269620076,0.33807122993236366,0.3885568282604053
0.2447594563592433,0.2803574637622971,0.3796978536351948,0.406676939566202
0.24738298575597978,0.29509976815338507,0.3697203864834779,0.40171153991506015
0.2608571183069385,0.29828812496412394,0.3694348434049906,0.3958087017379822
0.24041725230770872,0.27679314238902125,0.37044358783400777,0.417109226181418
0.24947461295450213,0.2849468207256332,0.3727639367399672,0.37568892909820145
0.2422991278577045,0.26797659720421724,0.36563071658126073,0.3768510308781158
0.22895571661991868,0.28699402463191004,0.3818958122951593,0.4172420025200498
0.2581671716967027,0.294941918721816,0.37680415714003535,0.40303709061570037
0.26185020162112077,0.27308057299455035,0.37581671315685217,0.41332153703313906
0.24410549321216496,0.26600565743143734,0.38603644049104785,0.4121964286344515
0.23802894447233264,0.27864057949845134,0.39146289050842165,0.42054013604624585
0.24283684530505206,0.2839340517479097,0.36331727089039734,0.3870263832088857
0.2343095080035254,0.28055171778444876,0.3762819679764101,0.39569651801434086
0.24863390397075952,0.28016886780585837,0.37972773769578083,0.392535043976883
0.23977147688676653,0.29206921608562875,0.396688060031382,0.41384210208981775
0.24732263478486707,0.2686073052986725,0.3612831987318955,0.4075248092201338
0.22192804055703863,0.2733344069605004,0.3658114093329148,0.40545169809958237
0.24239067314391652,0.28585146032747716,0.37001527273089785,0.40662312143000023
0.22737070851950428,0.279845467711367,0.3849131863057551,0.39847178665629734
0.253623538575907,0.27940555814530593,0.38977461292221616,0.4064793800136441
0.23935361480967876,0.2791122619590059,0.3937861684821201,0.4009609164323489
0.2577074558532288,0.2826973826179893,0.3567269234976374,0.38767662128530717
0.257193691474743,0.2749706527908923,0.36681591652512024,0.4047477694808201
0.22857603786463804,0.28791142058017116,0.3672705114283794,0.3997646236676777
0.23912637117432517,0.2868101326829089,0.3802266722012008,0.40526319898869495
0.23408923151821376,0.28846545024609155,0.3933936468756409,0.40308707334438243
0.25743470219665865,0.2877375784302804,0.35081088875393346,0.3979975911389555
0.2366055240345054,0.29612224315485347,0.39376777862610085,0.4273392248094342
0.23533856806660194,0.2775327005489754,0.35356604198389374,0.42034063007278916
0.2388677634306566,0.2744742971511963,0.35908186488244076,0.3966605827535401
0.2375248423561838,0.26193449599039464,0.35117782372029416,0.4022566481210409
0.21481978026956464,0.26342073649457576,0.3733601177505442,0.4009662078295891
0.22962552330231836,0.2985733086306978,0.3645211503004163,0.403065776196167
0.24545824777134503,0.29157722676600306,0.35466846986059103,0.3890969587562142
0.23944806144315248,0.29049474635278855,0.36386313356474226,0.37653351956256703
0.24198562626911455,0.2992377574012702,0.37787667961831756,0.3975625471158365
0.2508872914886582,0.2950216423509557,0.383975560489594,0.4074673827391882
0.21632473450547002,0.29600184331424695,0.3701607334287636,0.39340714305725777
0.22986596293031059,0.28570026935184956,0.36275577101850237,0.4055271058054179
0.24763398234218098,0.2785791709970125,0.3776475081908122,0.405691939999399
0.2293739724623971,0.27070628041739636,0.39413471874563133,0.4005095547727483
0.24130702742140026,0.28923144822462155,0.3980015438566582,0.39959681978882544
0.2426692941228769,0.28751623132667187,0.39080858358095716,0.4445632095232943
0.23813455789585927,0.2785721704237371,0.3656148480698363,0.3955336322947119
0.23925913521881842,0.2588786025592275,0.39549024224958534,0.39398672557567826
0.24346457706494523,0.2581458025544706,0.38081337736669035,0.39702807676224616
0.24742211320287927,0.3065382441567291,0.37307479063150945,0.4073252479053976
0.24884424105373948,0.2872923234867947,0.38558959978226776,0.4011154468169019
0.2377457714475697,0.2903595328748212,0.38735433686088094,0.3959109760252126
